日期,Open,High,Low,Close
2023-11-08,223.15,224.15,217.64,222.11
2023-11-09,219.75,220.8,206.68,209.98
2023-11-10,210.03,215.38,205.69,214.65
2023-11-13,215.6,225.4,211.61,223.71
2023-11-14,235.03,238.135,230.72,237.41
2023-11-15,239.29,246.7,236.45,242.84
2023-11-16,239.49,240.88,230.96,233.59
2023-11-17,232.0,237.39,226.54,234.3
2023-11-20,234.04,237.1,231.02,235.6
2023-11-21,235.04,243.62,233.34,241.2
2023-11-22,242.04,244.01,231.4,234.21
2023-11-24,233.75,238.75,232.33,235.45
2023-11-27,236.89,238.33,232.1,236.08
2023-11-28,236.68,247.0,234.01,246.72
2023-11-29,249.21,252.75,242.76,244.14
2023-11-30,245.14,245.22,236.91,240.08
2023-12-01,233.14,240.19,231.9,238.83
2023-12-04,235.75,239.373,233.29,235.58
2023-12-05,233.87,246.66,233.7,238.72
2023-12-06,242.92,246.57,239.171,239.37
2023-12-07,241.55,244.08,236.98,242.64
2023-12-08,240.27,245.27,239.27,243.84
2023-12-11,242.74,243.441,237.45,239.74
2023-12-12,238.55,238.99,233.87,237.01
2023-12-13,234.19,240.3,228.2,239.29
2023-12-14,241.22,253.88,240.79,251.05
2023-12-15,251.21,254.13,248.3,253.5
2023-12-18,253.78,258.74,251.36,252.08
2023-12-19,253.48,258.34,253.01,257.22
2023-12-20,256.41,259.84,247.0,247.14
2023-12-21,251.9,254.8,248.55,254.5
2023-12-22,256.76,258.22,251.37,252.54
2023-12-26,254.49,257.97,252.91,256.61
2023-12-27,258.35,263.34,257.52,261.44
2023-12-28,263.66,265.13,252.71,253.18
2023-12-29,255.1,255.19,247.43,248.48
2024-01-02,250.08,251.25,244.41,248.42
2024-01-03,244.98,245.68,236.32,238.45
2024-01-04,239.25,242.7,237.73,237.93
2024-01-05,236.86,240.12,234.9,237.49
2024-01-08,236.14,241.25,235.3,240.45
2024-01-09,238.11,238.965,232.04,234.96
2024-01-10,235.1,235.5,231.29,233.94
2024-01-11,230.57,230.93,225.37,227.22
2024-01-12,220.08,225.34,217.15,218.89
2024-01-16,215.1,223.49,212.18,219.91
2024-01-17,214.86,215.67,212.01,215.55
2024-01-18,216.88,217.45,208.74,211.88
2024-01-19,209.99,213.19,207.56,212.19
2024-01-22,212.26,217.8,206.27,208.8
2024-01-23,211.3,215.65,207.752,209.14
2024-01-24,211.88,212.73,206.77,207.83
2024-01-25,189.7,193.0,180.06,182.63
2024-01-26,185.5,186.78,182.1,183.25
2024-01-29,185.63,191.48,183.67,190.93
2024-01-30,195.33,196.359,190.61,191.59
2024-01-31,186.995,193.97,185.846,187.29
2024-02-01,188.5,189.88,184.28,188.86
2024-02-02,185.04,188.69,182.0,187.91
2024-02-05,184.26,184.68,175.01,181.06
2024-02-06,177.21,186.49,177.11,185.1
2024-02-07,188.18,189.79,182.68,187.58
2024-02-08,189.0,191.617,185.58,189.56
2024-02-09,190.18,194.12,189.48,193.57
2024-02-12,192.11,194.73,187.28,188.13
2024-02-13,183.99,187.26,182.109,184.02
2024-02-14,185.3,188.89,183.35,188.71
2024-02-15,189.16,200.88,188.86,200.45
2024-02-16,202.06,203.17,197.4,199.95
2024-02-20,196.13,198.6,189.13,193.76
2024-02-21,193.36,199.44,191.95,194.77
2024-02-22,194.0,198.32,191.36,197.41
2024-02-23,195.31,197.57,191.5,191.97
2024-02-26,192.29,201.78,192.0,199.4
2024-02-27,204.04,205.6,198.26,199.73
2024-02-28,200.42,205.3,198.44,202.04
2024-02-29,204.18,205.28,198.446,201.88
2024-03-01,200.52,204.52,198.5,202.64
2024-03-04,198.73,199.75,186.72,188.14
2024-03-05,183.05,184.59,177.57,180.74
2024-03-06,179.99,181.576,173.7,176.54
2024-03-07,174.35,180.04,173.7,178.65
2024-03-08,181.5,182.73,174.7,175.34
2024-03-11,175.445,182.87,174.8,177.77
2024-03-12,177.77,179.43,172.41,177.54
2024-03-13,173.05,176.05,169.15,169.48
2024-03-14,167.77,171.17,160.51,162.5
2024-03-15,163.16,165.185,160.76,163.57
2024-03-18,170.02,174.72,165.9,173.8
2024-03-19,172.36,172.82,167.42,171.32
2024-03-20,173.0,176.25,170.82,175.66
2024-03-21,176.39,178.18,171.8,172.82
2024-03-22,166.69,171.2,166.3,170.83
2024-03-25,168.76,175.24,168.73,172.63
2024-03-26,178.58,184.25,177.38,177.67
2024-03-27,181.41,181.91,176.0,179.83
2024-03-28,177.45,179.57,175.3,175.79
2024-04-01,176.17,176.75,170.21,175.22
2024-04-02,164.75,167.69,163.43,166.63
2024-04-03,164.02,168.82,163.28,168.38
2024-04-04,170.07,177.19,168.01,171.11
2024-04-05,169.08,170.86,160.51,164.9
2024-04-08,169.34,174.5,167.79,172.98
2024-04-09,172.91,179.22,171.92,176.88
2024-04-10,173.04,174.93,170.01,171.76
2024-04-11,172.55,175.88,168.51,174.6
2024-04-12,172.34,173.81,170.364,171.05
2024-04-15,170.24,170.69,161.38,161.48
2024-04-16,156.742,158.19,153.75,157.11
2024-04-17,157.64,158.33,153.78,155.45
2024-04-18,151.25,152.2,148.7,149.93
2024-04-19,148.97,150.94,146.22,147.05
2024-04-22,140.56,144.44,138.803,142.05
2024-04-23,143.33,147.26,141.11,144.68
2024-04-24,162.84,167.97,157.51,162.13
2024-04-25,158.96,170.88,158.36,170.18
2024-04-26,168.85,172.12,166.37,168.29
2024-04-29,188.42,198.87,184.54,194.05
2024-04-30,186.98,190.95,182.84,183.28
2024-05-01,182.0,185.86,179.01,179.99
2024-05-02,182.86,184.6,176.02,180.01
2024-05-03,182.1,184.78,178.42,181.19
2024-05-06,183.8,187.56,182.2,184.76
2024-05-07,182.4,183.26,177.4,177.81
2024-05-08,171.59,176.06,170.15,174.72
2024-05-09,175.01,175.62,171.37,171.97
2024-05-10,173.05,173.06,167.75,168.47
2024-05-13,170.0,175.4,169.0,171.89
2024-05-14,174.496,179.49,174.07,177.55
2024-05-15,179.9,180.0,173.11,173.99
2024-05-16,174.1,175.79,171.43,174.84
2024-05-17,173.55,179.63,172.75,177.46
2024-05-20,177.56,177.754,173.52,174.95
2024-05-21,175.51,186.875,174.71,186.6
2024-05-22,182.85,183.8,178.12,180.11
2024-05-23,181.8,181.9,173.26,173.74
2024-05-24,174.835,180.08,173.73,179.24
2024-05-28,176.4,178.25,173.16,176.75
2024-05-29,174.19,178.15,173.93,176.19
2024-05-30,178.575,182.67,175.38,178.79
2024-05-31,178.5,180.32,173.82,178.08
2024-06-03,178.13,182.639,174.49,176.29
2024-06-04,174.775,177.755,174.0,174.77
2024-06-05,175.35,176.15,172.13,175.0
2024-06-06,174.6,179.73,172.73,177.94
2024-06-07,176.13,179.35,175.58,177.48
2024-06-10,176.06,178.57,173.17,173.79
2024-06-11,173.92,174.75,167.41,170.66
2024-06-12,171.12,180.55,169.8,177.29
2024-06-13,188.39,191.08,181.23,182.47
2024-06-14,185.8,186.0,176.92,178.01
2024-06-17,177.92,188.81,177.0,187.44
2024-06-18,186.56,187.2,182.37,184.86
2024-06-20,184.68,185.21,179.66,181.57
2024-06-21,182.3,183.95,180.69,183.01
2024-06-24,184.97,188.8,182.55,182.58
2024-06-25,184.4,187.97,182.01,187.35
2024-06-26,186.54,197.755,186.36,196.37
2024-06-27,195.17,198.72,194.05,197.42
2024-06-28,199.55,203.2,195.26,197.88
2024-07-01,201.02,213.23,200.85,209.86
2024-07-02,218.89,231.3,218.06,231.26
2024-07-03,234.56,248.35,234.25,246.39
2024-07-05,249.81,252.37,242.46,251.52
2024-07-08,247.71,259.439,244.57,252.94
2024-07-09,251.0,265.61,250.3,262.33
2024-07-10,262.8,267.59,257.86,263.26
2024-07-11,263.3,271.0,239.65,241.03
2024-07-12,235.8,251.84,233.091,248.23
2024-07-15,255.97,265.6,251.73,252.64
2024-07-16,255.31,258.62,245.8,256.56
2024-07-17,252.73,258.47,246.182,248.5
2024-07-18,251.09,257.14,247.2,249.23
2024-07-19,247.79,249.44,236.83,239.2
2024-07-22,244.21,253.21,243.75,251.51
2024-07-23,253.6,255.759,245.63,246.38
2024-07-24,225.42,225.99,214.71,215.99
2024-07-25,216.8,226.0,216.231,220.25
2024-07-26,221.19,222.28,215.33,219.8
2024-07-29,224.9,234.27,224.7,232.1
2024-07-30,232.25,232.41,220.0,222.62
2024-07-31,227.9,234.68,226.788,232.07
2024-08-01,227.69,231.867,214.333,216.86
2024-08-02,214.88,216.13,205.78,207.67
2024-08-05,185.22,203.88,182.0,198.88
2024-08-06,200.75,202.9,192.67,200.64
2024-08-07,200.77,203.49,191.48,191.76
2024-08-08,195.7,200.7,192.04,198.84
2024-08-09,197.05,200.88,195.11,200.0
2024-08-12,199.02,199.26,194.67,197.49
2024-08-13,198.47,208.49,197.06,207.83
2024-08-14,207.39,208.44,198.75,201.38
2024-08-15,205.02,215.88,204.82,214.14
2024-08-16,211.15,219.8,210.8,216.12
2024-08-19,217.07,222.98,214.09,222.72
2024-08-20,224.88,228.22,219.56,221.1
2024-08-21,222.67,224.659,218.86,223.27
2024-08-22,223.82,224.8,210.32,210.66
2024-08-23,214.455,221.48,214.21,220.32
2024-08-26,218.75,219.09,211.01,213.21
2024-08-27,213.25,215.66,206.94,209.21
2024-08-28,209.72,211.84,202.59,205.75
2024-08-29,209.8,214.89,205.97,206.28
2024-08-30,208.63,214.57,207.03,214.11
2024-09-03,215.26,219.904,209.64,210.6
2024-09-04,210.59,222.22,210.57,219.41
2024-09-05,223.49,235.0,222.25,230.17
2024-09-06,232.6,233.6,210.51,210.73
2024-09-09,216.2,219.87,213.67,216.27
2024-09-10,220.07,226.4,218.638,226.17
2024-09-11,224.55,228.47,216.8,228.13
2024-09-12,224.66,231.45,223.83,229.81
2024-09-13,228.0,232.67,226.32,230.29
2024-09-16,229.3,229.96,223.53,226.78
2024-09-17,229.45,234.57,226.553,227.87
2024-09-18,230.09,235.68,226.88,227.2
2024-09-19,234.0,244.24,232.13,243.92
2024-09-20,241.52,243.99,235.92,238.25
2024-09-23,242.61,250.0,241.92,250.0
2024-09-24,254.08,257.19,249.05,254.27
2024-09-25,252.54,257.05,252.28,257.02
2024-09-26,260.6,261.75,251.53,254.22
2024-09-27,257.375,260.7,254.12,260.46
2024-09-30,259.04,264.86,255.77,261.63
2024-10-01,262.67,263.98,248.53,258.02
2024-10-02,247.55,251.159,241.5,249.02
2024-10-03,244.48,249.79,237.81,240.66
2024-10-04,246.69,250.96,244.58,250.08
2024-10-07,249.0,249.83,240.7,240.83
2024-10-08,243.56,246.21,240.56,244.5
2024-10-09,243.82,247.43,239.51,241.05
2024-10-10,241.81,242.79,232.34,238.77
2024-10-11,220.13,223.34,214.38,217.8
2024-10-14,220.13,221.91,213.74,219.16
2024-10-15,220.01,224.26,217.12,219.57
2024-10-16,221.4,222.82,218.93,221.33
2024-10-17,221.59,222.08,217.9,220.89
2024-10-18,220.71,222.28,219.23,220.7
2024-10-21,218.9,220.48,215.726,218.85
2024-10-22,217.31,218.22,215.26,217.97
2024-10-23,217.125,218.72,212.11,213.65
2024-10-24,244.68,262.12,242.65,260.48
2024-10-25,256.01,269.49,255.32,269.19
2024-10-28,270.0,273.536,262.24,262.51
2024-10-29,264.51,264.98,255.51,259.52
2024-10-30,258.035,263.35,255.82,257.55
2024-10-31,257.99,259.75,249.25,249.85
2024-11-01,252.043,254.0,246.63,248.98
2024-11-04,244.56,248.9,238.88,242.84
2024-11-05,247.34,255.28,246.21,251.44
2024-11-06,284.67,289.59,275.62,288.53
2024-11-07,288.89,299.75,285.52,296.91
2024-11-08,299.14,328.71,297.66,321.22
2024-11-11,346.3,358.64,336.0,350.0
2024-11-12,342.74,345.84,323.31,328.49
2024-11-13,335.85,344.6,322.5,330.24
2024-11-14,327.69,329.98,310.37,311.18
2024-11-15,310.57,324.68,309.22,320.72
2024-11-18,340.73,348.55,330.01,338.74
2024-11-19,335.76,347.38,332.75,346.0
2024-11-20,345.0,346.6,334.3,342.03
2024-11-21,343.81,347.99,335.28,339.64
2024-11-22,341.085,361.53,337.7,352.56
2024-11-25,360.14,361.93,338.2,338.59
2024-11-26,341.0,346.96,335.66,338.23
2024-11-27,341.8,342.55,326.59,332.89
2024-11-29,336.08,345.45,334.65,345.16
2024-12-02,352.38,360.0,351.15,357.09
2024-12-03,351.8,355.69,348.2,351.42
2024-12-04,353.0,358.1,348.6,357.93
2024-12-05,359.87,375.43,359.5,369.49
2024-12-06,377.42,389.49,370.8,389.22
2024-12-09,397.61,404.8,378.01,389.79
2024-12-10,392.68,409.73,390.85,400.99
2024-12-11,409.7,424.88,402.38,424.77
2024-12-12,424.84,429.3,415.0,418.1
2024-12-13,420.0,436.3,415.71,436.23
2024-12-16,441.09,463.19,436.15,463.02
2024-12-17,475.9,483.99,457.51,479.86
2024-12-18,466.495,488.54,427.01,440.13
2024-12-19,451.88,456.36,420.02,436.17
2024-12-20,425.505,447.08,417.64,421.06
2024-12-23,431.0,434.51,415.411,430.6
2024-12-24,435.9,462.78,435.14,462.28
2024-12-26,465.16,465.33,451.02,454.13
2024-12-27,449.52,450.0,426.5,431.66
2024-12-30,419.4,427.0,415.75,417.41
2024-12-31,423.79,427.93,402.54,403.84
2025-01-02,390.1,392.73,373.04,379.28
2025-01-03,381.48,411.88,379.45,410.44
2025-01-06,423.2,426.43,401.7,411.05
2025-01-07,405.83,414.33,390.0,394.36
2025-01-08,392.95,402.5,387.4,394.94
2025-01-10,391.4,399.28,377.29,394.74
2025-01-13,383.21,403.79,380.07,403.31
2025-01-14,414.34,422.64,394.54,396.36
2025-01-15,409.9,429.8,405.661,428.22
2025-01-16,423.49,424.0,409.13,413.82
2025-01-17,421.5,439.74,419.75,426.5
2025-01-21,432.64,433.2,406.31,424.07
2025-01-22,416.81,428.0,414.59,415.11
2025-01-23,416.06,420.73,408.95,412.38
2025-01-24,414.45,418.88,405.78,406.58
2025-01-27,394.8,406.69,389.0,397.15
2025-01-28,396.91,400.59,386.5,398.09
2025-01-29,395.21,398.59,384.48,389.1
2025-01-30,410.78,412.5,384.41,400.28
2025-01-31,401.53,419.99,401.34,404.6
2025-02-03,386.68,389.17,374.36,383.68
2025-02-04,382.63,394.0,381.4,392.21
2025-02-05,387.51,388.39,375.53,378.17
2025-02-06,373.03,375.4,363.18,374.32
2025-02-07,370.19,380.546,360.34,361.62
2025-02-10,356.21,362.7,350.51,350.73
2025-02-11,345.8,349.37,325.1,328.5
2025-02-12,329.94,346.4,329.12,336.51
2025-02-13,345.0,358.69,342.85,355.94
2025-02-14,360.62,362.0,347.5,355.84
2025-02-18,355.01,359.1,350.02,354.11
2025-02-19,354.0,367.34,353.67,360.56
2025-02-20,361.51,362.3,348.0,354.4
2025-02-21,353.44,354.98,334.42,337.8
2025-02-24,338.14,342.397,324.7,330.53
2025-02-25,327.025,328.89,297.251,302.8
2025-02-26,303.715,309.0,288.04,290.8
2025-02-27,291.16,297.23,280.88,281.95
2025-02-28,279.5,293.88,273.6,292.98
2025-03-03,300.34,303.94,277.3,284.65
2025-03-04,270.93,284.35,261.84,272.04
2025-03-05,272.92,279.55,267.71,279.1
2025-03-06,272.06,272.65,260.02,263.45
2025-03-07,259.32,266.25,250.73,262.67
2025-03-10,252.535,253.37,220.0,222.15
2025-03-11,225.305,237.065,217.02,230.58
2025-03-12,247.22,251.84,241.1,248.09
2025-03-13,248.125,248.29,232.6,240.68
2025-03-14,247.31,251.58,240.73,249.98
2025-03-17,245.055,245.4,232.8,238.01
2025-03-18,228.155,230.1,222.28,225.31
2025-03-19,231.61,241.41,229.201,235.86
2025-03-20,233.345,238.0,230.05,236.26
2025-03-21,234.985,249.52,234.55,248.71
2025-03-24,258.075,278.64,256.33,278.39
2025-03-25,283.6,288.2,271.28,288.14
2025-03-26,282.66,284.9,266.51,272.06
2025-03-27,272.48,291.85,271.822,273.13
2025-03-28,275.575,276.1,260.57,263.55
2025-03-31,249.31,260.56,243.36,259.16
2025-04-01,263.8,277.45,259.25,268.46
2025-04-02,254.6,284.99,251.27,282.76
2025-04-03,265.29,276.3,261.51,267.28
2025-04-04,255.38,261.0,236.0,239.43
2025-04-07,223.78,252.0,214.25,233.29
2025-04-08,245.0,250.44,217.8,221.86
2025-04-09,224.69,274.69,223.88,272.2
2025-04-10,260.0,262.49,239.33,252.4
2025-04-11,251.84,257.74,241.363,252.31
2025-04-14,258.36,261.8,245.93,252.35
2025-04-15,249.91,258.75,247.54,254.11
2025-04-16,247.61,251.97,233.89,241.55
2025-04-17,243.47,244.34,237.683,241.37
2025-04-21,230.26,232.21,222.79,227.5
2025-04-22,230.96,242.79,229.85,237.97
2025-04-23,254.86,259.45,244.43,250.74
2025-04-24,250.5,259.54,249.2,259.51
2025-04-25,261.69,286.85,259.63,284.95
2025-04-28,288.98,294.86,272.42,285.88
2025-04-29,285.5,293.32,279.47,292.03
2025-04-30,279.9,284.45,270.78,282.16
2025-05-01,280.01,290.869,279.81,280.52
2025-05-02,284.9,294.78,279.81,287.21
2025-05-05,284.57,284.849,274.4,280.26
2025-05-06,273.105,277.73,271.35,275.35
2025-05-07,276.88,277.92,271.0,276.22
2025-05-08,279.63,289.8,279.41,284.82
2025-05-09,290.21,307.04,290.0,298.26
2025-05-12,321.99,322.21,311.5,318.38
2025-05-13,320.0,337.589,316.8,334.07
2025-05-14,342.5,350.0,337.0,347.68
2025-05-15,340.34,346.139,334.715,342.82
2025-05-16,346.24,351.62,342.33,349.98
2025-05-19,336.3,343.0,333.37,342.09
2025-05-20,347.87,354.99,341.63,343.82
2025-05-21,344.43,347.35,332.2,334.62
2025-05-22,331.9,347.27,331.39,341.04
2025-05-23,337.92,343.18,333.21,339.34
2025-05-27,347.35,363.79,347.32,362.89
2025-05-28,364.84,365.0,355.91,356.9
2025-05-29,365.29,367.71,356.0,358.43
2025-05-30,355.52,363.68,345.29,346.46
2025-06-02,343.5,348.02,333.33,342.69
2025-06-03,346.595,355.4,343.04,344.27
2025-06-04,345.095,345.6,327.331,332.05
2025-06-05,322.49,324.55,273.21,284.7
2025-06-06,298.83,305.5,291.14,295.14
2025-06-09,285.955,309.83,281.85,308.58
2025-06-10,314.94,327.83,310.667,326.09
2025-06-11,334.395,335.5,322.5,326.43
2025-06-12,323.075,332.56,316.86,319.11
2025-06-13,313.97,332.99,313.3,325.31
2025-06-16,331.29,332.05,326.41,329.13
2025-06-17,326.09,327.26,314.74,316.35
2025-06-18,317.31,329.32,315.45,322.05
2025-06-20,327.95,332.36,317.78,322.16
2025-06-23,327.54,357.54,327.48,348.68
2025-06-24,356.17,356.26,340.44,340.47
2025-06-25,342.7,343.0,320.4,327.55
2025-06-26,324.61,331.05,323.61,325.78
2025-06-27,324.51,329.339,317.495,323.63
2025-06-30,319.9,325.58,316.6,317.66
2025-07-01,298.46,305.89,293.21,300.71
2025-07-02,312.63,316.832,303.82,315.65
2025-07-03,317.99,318.45,312.76,315.35
2025-07-07,291.37,296.15,288.77,293.94
2025-07-08,297.0,304.05,294.35,297.81
2025-07-09,297.55,300.15,293.55,295.88
2025-07-10,300.05,310.48,300.0,309.87
2025-07-11,307.89,314.09,305.65,313.51
2025-07-14,317.73,322.599,312.67,316.9
2025-07-15,319.675,321.2,310.5,310.78
2025-07-16,312.8,323.5,312.62,321.67
2025-07-17,323.15,324.34,317.06,319.41
2025-07-18,321.66,330.9,321.42,329.65
2025-07-21,334.4,338.0,326.88,328.49
2025-07-22,329.74,335.41,321.55,332.11
2025-07-23,330.9,336.2,328.67,332.56
2025-07-24,310.0,310.15,300.41,305.3
2025-07-25,308.74,323.63,308.01,316.06
2025-07-28,318.45,330.49,315.69,325.59
2025-07-29,325.55,326.25,318.25,321.2
2025-07-30,322.18,324.45,311.616,319.04
2025-07-31,319.605,321.37,306.1,308.27
2025-08-01,306.205,309.31,297.82,302.63
2025-08-04,309.08,312.119,303.0,309.26
2025-08-05,308.95,312.45,305.5,308.72
2025-08-06,307.89,320.47,306.935,319.91
2025-08-07,319.79,322.4,316.16,322.27
2025-08-08,321.43,335.15,320.98,329.65
2025-08-11,335.0,346.64,334.15,339.03
2025-08-12,345.0,345.26,332.94,340.84
2025-08-13,341.5,348.98,338.2,339.38
2025-08-14,335.76,340.47,330.4,335.58
2025-08-15,337.655,339.3,327.02,330.56
2025-08-18,329.62,336.27,329.59,335.16
2025-08-19,335.79,340.55,327.85,329.31
2025-08-20,329.22,331.37,314.6,323.9
2025-08-21,322.08,324.9,318.68,320.11
2025-08-22,321.66,340.25,319.69,340.01
2025-08-25,338.9,349.53,335.03,346.6
2025-08-26,344.93,351.9,343.72,351.67
2025-08-27,351.94,355.39,349.156,349.6
2025-08-28,350.91,353.55,340.26,345.98
2025-08-29,347.23,348.75,331.7,333.87
2025-09-02,328.23,333.33,325.6,329.36
2025-09-03,335.2,343.33,328.51,334.09
2025-09-04,336.15,338.89,331.48,338.53
2025-09-05,348.0,355.87,344.68,350.84
2025-09-08,354.64,358.44,344.84,346.4
2025-09-09,348.44,350.77,343.82,346.97
2025-09-10,350.55,356.33,346.07,347.79
2025-09-11,350.17,368.99,347.6,368.81
2025-09-12,370.94,396.69,370.24,395.94
2025-09-15,423.13,425.7,402.43,410.04
2025-09-16,414.495,423.25,411.43,421.62
2025-09-17,415.75,428.312,409.67,425.86
2025-09-18,428.865,432.22,416.56,416.85
2025-09-19,421.82,429.47,421.72,426.07
2025-09-22,431.11,444.98,429.13,434.21
2025-09-23,439.88,440.97,423.72,425.85
2025-09-24,429.83,444.21,429.03,442.79
2025-09-25,435.24,435.35,419.08,423.39
2025-09-26,428.3,440.47,421.02,440.4
2025-09-29,444.35,450.98,439.5,443.21
2025-09-30,441.52,445.0,433.12,444.72
2025-10-01,443.8,462.29,440.75,459.46
2025-10-02,470.54,470.75,435.57,436.0
2025-10-03,443.285,446.77,416.575,429.83
2025-10-06,440.75,453.55,436.69,453.25
2025-10-07,447.82,452.68,432.45,433.09
2025-10-08,437.57,441.33,425.23,438.69
2025-10-09,431.81,436.35,426.18,435.54
2025-10-10,436.54,443.13,411.45,413.49
2025-10-13,423.53,436.89,419.7,435.9
2025-10-14,426.79,434.2,417.86,429.24
2025-10-15,434.9,440.51,426.33,435.15
2025-10-16,434.73,439.35,421.31,428.75
2025-10-17,425.5,441.456,423.6,439.31
2025-10-20,443.865,449.8,440.61,447.43
2025-10-21,445.755,449.3,442.05,442.6
2025-10-22,443.45,445.539,429.0,438.97
2025-10-23,420.0,449.4,413.9,448.98
2025-10-24,446.83,451.68,430.17,433.72
2025-10-27,439.98,460.16,438.69,452.42
2025-10-28,454.775,467.0,451.6,460.55
2025-10-29,462.5,465.7,452.65,461.51
2025-10-30,451.05,455.061,439.61,440.1
2025-10-31,446.75,458.0,443.686,456.56
2025-11-03,455.99,474.07,453.8,468.37
2025-11-04,454.46,460.22,443.6,444.26
2025-11-05,452.05,466.33,440.71,462.07
2025-11-06,461.96,467.45,435.09,445.91
2025-11-07,437.92,439.36,421.88,429.52
2025-11-10,439.6,449.672,433.36,445.23
2025-11-11,439.4,442.49,432.36,439.62
2025-11-12,442.15,442.329,426.56,430.6
2025-11-13,423.13,424.5,396.34,401.99
2025-11-14,386.3,412.19,382.78,404.35
2025-11-17,398.74,423.96,398.74,408.92
2025-11-18,405.38,408.9,393.71,401.25
2025-11-19,406.18,411.78,398.5,403.99
2025-11-20,414.63,428.94,394.74,395.23
2025-11-21,402.32,402.8,383.76,391.09
2025-11-24,402.17,421.72,401.09,417.78
2025-11-25,414.42,420.48,405.95,419.4
2025-11-26,423.95,426.94,416.89,426.58
2025-11-28,426.59,432.93,426.2,430.17
2025-12-01,425.32,433.66,425.29,430.14
2025-12-02,430.81,436.8,422.12,429.24
2025-12-03,432.1,447.92,431.11,446.74
2025-12-04,449.94,454.63,445.39,454.53
2025-12-05,453.03,458.87,451.66,455.0
2025-12-08,447.445,449.746,435.25,439.58
2025-12-09,437.54,452.39,435.7,445.17
2025-12-10,446.065,456.88,443.61,451.45
2025-12-11,448.945,449.27,440.33,446.89
2025-12-12,448.09,463.01,441.67,458.96
2025-12-15,469.44,481.769,467.66,475.31
2025-12-16,472.21,491.5,465.83,489.88
2025-12-17,488.22,495.28,466.2,467.26
2025-12-18,478.16,490.86,473.12,483.37
2025-12-19,488.12,490.49,474.72,481.2
