Date,Open,High,Low,Close
2024-11-14,20.518400192260742,20.668149948120117,20.463329315185547,20.518400192260742
2024-11-15,20.438600540161133,20.494020462036133,20.313400268554688,20.438600540161133
2024-11-18,20.356170654296875,20.43773078918457,20.25200080871582,20.356170654296875
2024-11-19,20.213289260864258,20.336959838867188,20.1289005279541,20.213289260864258
2024-11-20,20.10972023010254,20.313020706176758,20.084800720214844,20.10972023010254
2024-11-21,20.274620056152344,20.45244026184082,20.247900009155273,20.274620056152344
2024-11-22,20.414119720458984,20.541349411010742,20.36319923400879,20.414119720458984
2024-11-25,20.350839614868164,20.44182014465332,20.238100051879883,20.350839614868164
2024-11-26,20.580469131469727,20.746599197387695,20.435800552368164,20.580469131469727
2024-11-27,20.65250015258789,20.777610778808594,20.59280014038086,20.65250015258789
2024-11-28,20.598169326782227,20.599159240722656,20.201250076293945,20.598169326782227
2024-11-29,20.436199188232422,20.466440200805664,20.248130798339844,20.436199188232422
2024-12-02,20.3806095123291,20.591739654541016,20.379789352416992,20.378610610961914
2024-12-03,20.40690040588379,20.423519134521484,20.281400680541992,20.40690040588379
2024-12-04,20.30389976501465,20.379749298095703,20.25160026550293,20.30389976501465
2024-12-05,20.308639526367188,20.306760787963867,20.154699325561523,20.308639526367188
2024-12-06,20.19179916381836,20.24587059020996,20.096500396728516,20.19179916381836
2024-12-09,20.170900344848633,20.20461082458496,20.09939956665039,20.170900344848633
2024-12-10,20.245899200439453,20.31998062133789,20.138900756835938,20.245899200439453
2024-12-11,20.1607608795166,20.25518035888672,20.120819091796875,20.1607608795166
2024-12-12,20.114200592041016,20.21453094482422,20.087400436401367,20.114200592041016
2024-12-13,20.191099166870117,20.254579544067383,20.107799530029297,20.191099166870117
2024-12-16,20.105419158935547,20.205299377441406,20.082420349121094,20.105419158935547
2024-12-17,20.133819580078125,20.271780014038086,20.087299346923828,20.133819580078125
2024-12-18,20.173749923706055,20.20886993408203,20.0734806060791,20.173749923706055
2024-12-19,20.37470054626465,20.503000259399414,20.2992000579834,20.37470054626465
2024-12-20,20.333999633789062,20.350400924682617,20.05364990234375,20.333999633789062
2024-12-23,20.063430786132812,20.219449996948242,20.03619956970215,20.063430786132812
2024-12-24,20.169300079345703,20.210119247436523,20.110000610351562,20.169300079345703
2024-12-25,20.153799057006836,20.159900665283203,20.144699096679688,20.153799057006836
2024-12-26,20.156639099121094,20.19856071472168,20.12299919128418,20.156639099121094
2024-12-27,20.20479965209961,20.398469924926758,20.18790054321289,20.20479965209961
2024-12-30,20.313169479370117,20.564170837402344,20.309499740600586,20.313169479370117
2024-12-31,20.632200241088867,20.87598991394043,20.632600784301758,20.632200241088867
2025-01-02,20.83024024963379,20.857179641723633,20.60770034790039,20.83024024963379
2025-01-03,20.592899322509766,20.692039489746094,20.507999420166016,20.592899322509766
2025-01-06,20.620149612426758,20.663379669189453,20.24247932434082,20.620149612426758
2025-01-07,20.32080078125,20.390239715576172,20.262990951538086,20.32080078125
2025-01-08,20.32733917236328,20.52145004272461,20.299299240112305,20.32733917236328
2025-01-09,20.410959243774414,20.511770248413086,20.388999938964844,20.410959243774414
2025-01-10,20.506359100341797,20.742610931396484,20.47249984741211,20.506359100341797
2025-01-13,20.70178985595703,20.864139556884766,20.691299438476562,20.70178985595703
2025-01-14,20.61046028137207,20.674549102783203,20.43950080871582,20.61046028137207
2025-01-15,20.503999710083008,20.55816078186035,20.36680030822754,20.503999710083008
2025-01-16,20.455310821533203,20.831340789794922,20.441600799560547,20.455310821533203
2025-01-17,20.83272933959961,20.935169219970703,20.671100616455078,20.83272933959961
2025-01-20,20.791290283203125,20.89521026611328,20.438419342041016,20.791290283203125
2025-01-21,20.49724006652832,20.792829513549805,20.466899871826172,20.49724006652832
2025-01-22,20.66119956970215,20.666139602661133,20.469900131225586,20.66119956970215
2025-01-23,20.48710060119629,20.517879486083984,20.34712028503418,20.48710060119629
2025-01-24,20.37883949279785,20.387300491333008,20.132450103759766,20.37883949279785
2025-01-27,20.436969757080078,20.715200424194336,20.384639739990234,20.436969757080078
2025-01-28,20.7283992767334,20.77273941040039,20.52100944519043,20.7283992767334
2025-01-29,20.540000915527344,20.659799575805664,20.463899612426758,20.540000915527344
2025-01-30,20.501800537109375,20.53554916381836,20.39940071105957,20.501800537109375
2025-01-31,20.674470901489258,20.743419647216797,20.570999145507812,20.674470901489258
2025-02-03,21.16939926147461,21.287729263305664,20.41444969177246,21.16939926147461
2025-02-04,20.385129928588867,20.508699417114258,20.31089973449707,20.385129928588867
2025-02-05,20.512420654296875,20.70343017578125,20.456199645996094,20.512420654296875
2025-02-06,20.573720932006836,20.647850036621094,20.468000411987305,20.573720932006836
2025-02-07,20.44339942932129,20.619619369506836,20.41790008544922,20.44339942932129
2025-02-10,20.600309371948242,20.696269989013672,20.5403995513916,20.600309371948242
2025-02-11,20.624610900878906,20.655960083007812,20.524900436401367,20.624610900878906
2025-02-12,20.546720504760742,20.6224308013916,20.464399337768555,20.546720504760742
2025-02-13,20.543489456176758,20.64215087890625,20.46660041809082,20.543489456176758
2025-02-14,20.415189743041992,20.433530807495117,20.25029945373535,20.415189743041992
2025-02-17,20.312389373779297,20.422090530395508,20.262800216674805,20.312389373779297
2025-02-18,20.272600173950195,20.332679748535156,20.20050048828125,20.272600173950195
2025-02-19,20.23780059814453,20.456600189208984,20.18869972229004,20.23780059814453
2025-02-20,20.45240020751953,20.46773910522461,20.33169937133789,20.45240020751953
2025-02-21,20.29400062561035,20.360300064086914,20.287599563598633,20.29400062561035
2025-02-24,20.382829666137695,20.513349533081055,20.34493064880371,20.382829666137695
2025-02-25,20.48111915588379,20.531869888305664,20.38920021057129,20.48111915588379
2025-02-26,20.457509994506836,20.545330047607422,20.398399353027344,20.457509994506836
2025-02-27,20.394800186157227,20.542490005493164,20.34980010986328,20.394800186157227
2025-02-28,20.457599639892578,20.54450035095215,20.371000289916992,20.457599639892578
2025-03-03,20.514450073242188,20.53388023376465,20.380470275878906,20.514450073242188
2025-03-04,20.72570037841797,20.98274040222168,20.690000534057617,20.72570037841797
2025-03-05,20.530500411987305,20.660490036010742,20.350099563598633,20.530500411987305
2025-03-06,20.402780532836914,20.493839263916016,20.211339950561523,20.402780532836914
2025-03-07,20.27794075012207,20.3314208984375,20.216699600219727,20.27794075012207
2025-03-10,20.26021957397461,20.299579620361328,20.1737003326416,20.26021957397461
2025-03-11,20.35137939453125,20.39715003967285,20.283000946044922,20.35137939453125
2025-03-12,20.270299911499023,20.300060272216797,20.152099609375,20.270299911499023
2025-03-13,20.17443084716797,20.19556999206543,20.049699783325195,20.17443084716797
2025-03-14,20.082849502563477,20.11764907836914,19.83970069885254,20.082849502563477
2025-03-17,19.92527961730957,19.956369400024414,19.853099822998047,19.92527961730957
2025-03-18,19.95507049560547,20.092029571533203,19.905099868774414,19.95507049560547
2025-03-19,19.904159545898438,20.0660400390625,19.889699935913086,19.904159545898438
2025-03-20,20.0231990814209,20.258190155029297,20.014299392700195,20.0231990814209
2025-03-21,20.127500534057617,20.27294921875,20.118160247802734,20.127500534057617
2025-03-24,20.21017074584961,20.238540649414062,20.07415008544922,20.21017074584961
2025-03-25,20.037870407104492,20.078899383544922,19.95737075805664,20.037870407104492
2025-03-26,20.031999588012695,20.165159225463867,20.03190040588379,20.031999588012695
2025-03-27,20.257049560546875,20.3631591796875,20.123170852661133,20.257049560546875
2025-03-28,20.281999588012695,20.452749252319336,20.25950050354004,20.281999588012695
2025-03-31,20.380090713500977,20.468740463256836,20.321399688720703,20.380090713500977
2025-04-01,20.474029541015625,20.540449142456055,20.319679260253906,20.474029541015625
2025-04-02,20.328340530395508,20.50882911682129,20.303199768066406,20.328340530395508
2025-04-03,20.25830078125,20.277910232543945,19.839099884033203,20.25830078125
2025-04-04,19.93221092224121,20.553800582885742,19.89259910583496,19.93221092224121
2025-04-07,20.621700286865234,20.80340003967285,20.508329391479492,20.621700286865234
2025-04-08,20.696550369262695,20.711610794067383,20.475820541381836,20.696550369262695
2025-04-09,20.836240768432617,21.076120376586914,20.742700576782227,20.836240768432617
2025-04-10,20.33354949951172,20.571269989013672,20.269899368286133,20.33354949951172
2025-04-11,20.594459533691406,20.617149353027344,20.285499572753906,20.594459533691406
2025-04-14,20.276779174804688,20.29400062561035,20.01420021057129,20.276779174804688
2025-04-15,20.07990074157715,20.105560302734375,19.919599533081055,20.07990074157715
2025-04-16,20.125429153442383,20.12955093383789,19.95669937133789,20.125429153442383
2025-04-17,19.915300369262695,19.949190139770508,19.789400100708008,19.915300369262695
2025-04-22,19.70330047607422,19.719860076904297,19.55579948425293,19.70330047607422
2025-04-23,19.615190505981445,19.668659210205078,19.48740005493164,19.615190505981445
2025-04-24,19.624399185180664,19.63330078125,19.54669952392578,19.624399185180664
2025-04-25,19.600000381469727,19.68486976623535,19.529399871826172,19.600000381469727
2025-04-28,19.535160064697266,19.583890914916992,19.475400924682617,19.535160064697266
2025-04-29,19.57309913635254,19.64841079711914,19.544200897216797,19.57309913635254
2025-04-30,19.540199279785156,19.6488094329834,19.50589942932129,19.540199279785156
2025-05-01,19.589000701904297,19.6783504486084,19.58139991760254,19.589000701904297
2025-05-02,19.600889205932617,19.69179916381836,19.536399841308594,19.600889205932617
2025-05-05,19.610090255737305,19.641700744628906,19.537500381469727,19.610090255737305
2025-05-06,19.673200607299805,19.777299880981445,19.66790008544922,19.673200607299805
2025-05-07,19.644620895385742,19.676340103149414,19.564899444580078,19.644620895385742
2025-05-08,19.60308074951172,19.62063980102539,19.503000259399414,19.60308074951172
2025-05-09,19.518699645996094,19.543359756469727,19.462299346923828,19.518699645996094
2025-05-12,19.441640853881836,19.663049697875977,19.416200637817383,19.441640853881836
2025-05-13,19.60740089416504,19.641300201416016,19.413400650024414,19.60740089416504
2025-05-14,19.39310073852539,19.421159744262695,19.29170036315918,19.39310073852539
2025-05-15,19.383060455322266,19.498580932617188,19.31369972229004,19.383060455322266
2025-05-16,19.471399307250977,19.56089973449707,19.423200607299805,19.471399307250977
2025-05-19,19.451169967651367,19.48402976989746,19.345699310302734,19.451169967651367
2025-05-20,19.284900665283203,19.32585906982422,19.24329948425293,19.284900665283203
2025-05-21,19.269319534301758,19.371749877929688,19.2460994720459,19.269319534301758
2025-05-22,19.36680030822754,19.45439910888672,19.308900833129883,19.36680030822754
2025-05-23,19.32110023498535,19.372140884399414,19.240299224853516,19.32110023498535
2025-05-26,19.20479965209961,19.245880126953125,19.174400329589844,19.20479965209961
2025-05-27,19.245559692382812,19.282690048217773,19.17639923095703,19.245559692382812
2025-05-28,19.252700805664062,19.41781997680664,19.24519920349121,19.252700805664062
2025-05-29,19.385150909423828,19.41510009765625,19.297100067138672,19.385150909423828
2025-05-30,19.300100326538086,19.416400909423828,19.243200302124023,19.300100326538086
2025-06-02,19.422500610351562,19.43115997314453,19.187400817871094,19.422500610351562
2025-06-03,19.19219970703125,19.270750045776367,19.18899917602539,19.19219970703125
2025-06-04,19.224300384521484,19.24264907836914,19.151500701904297,19.224300384521484
2025-06-05,19.199350357055664,19.22197914123535,19.136699676513672,19.199350357055664
2025-06-06,19.151159286499023,19.21445083618164,19.094650268554688,19.151159286499023
2025-06-09,19.09762954711914,19.10650062561035,19.034400939941406,19.09762954711914
2025-06-10,19.037799835205078,19.095399856567383,19.018199920654297,19.037799835205078
2025-06-11,19.058759689331055,19.06587028503418,18.841949462890625,19.058759689331055
2025-06-12,18.897050857543945,18.973859786987305,18.84630012512207,18.897050857543945
2025-06-13,18.883209228515625,19.098960876464844,18.871700286865234,18.883209228515625
2025-06-16,18.947799682617188,18.971450805664062,18.81049919128418,18.947799682617188
2025-06-17,18.923349380493164,18.988449096679688,18.908199310302734,18.923349380493164
2025-06-18,19.019420623779297,19.021299362182617,18.937999725341797,19.019420623779297
2025-06-19,19.00749969482422,19.114299774169922,19.013399124145508,19.00749969482422
2025-06-20,19.02050018310547,19.14514923095703,18.993900299072266,19.02050018310547
2025-06-23,19.210100173950195,19.281850814819336,19.13629913330078,19.210100173950195
2025-06-24,19.071199417114258,19.087980270385742,18.93899917602539,19.071199417114258
2025-06-25,18.99176025390625,19.027050018310547,18.898799896240234,18.99176025390625
2025-06-26,18.89859962463379,18.935380935668945,18.833099365234375,18.89859962463379
2025-06-27,18.87881088256836,18.89636993408203,18.796600341796875,18.87881088256836
2025-06-30,18.7992000579834,18.89592933654785,18.78499984741211,18.7992000579834
2025-07-01,18.738000869750977,18.75840950012207,18.65060043334961,18.738000869750977
2025-07-02,18.737899780273438,18.8116397857666,18.70680046081543,18.737899780273438
2025-07-03,18.763700485229492,18.82196044921875,18.643199920654297,18.763700485229492
2025-07-04,18.645910263061523,18.66819953918457,18.60379981994629,18.645910263061523
2025-07-07,18.60633087158203,18.765600204467773,18.590599060058594,18.60633087158203
2025-07-08,18.643329620361328,18.7226505279541,18.597700119018555,18.643329620361328
2025-07-09,18.612340927124023,18.623760223388672,18.540300369262695,18.612340927124023
2025-07-10,18.623769760131836,18.700050354003906,18.58289909362793,18.623769760131836
2025-07-11,18.601259231567383,18.74519920349121,18.600860595703125,18.601259231567383
2025-07-14,18.65760040283203,18.773170471191406,18.641300201416016,18.65760040283203
2025-07-15,18.748369216918945,18.810609817504883,18.644699096679688,18.748369216918945
2025-07-16,18.80171012878418,18.845149993896484,18.67966079711914,18.80171012878418
2025-07-17,18.718759536743164,18.835599899291992,18.716299057006836,18.718759536743164
2025-07-18,18.752620697021484,18.764150619506836,18.67919921875,18.752620697021484
2025-07-21,18.705299377441406,18.73419952392578,18.61549949645996,18.705299377441406
2025-07-22,18.656099319458008,18.697830200195312,18.591249465942383,18.656099319458008
2025-07-23,18.643930435180664,18.683300018310547,18.566499710083008,18.643930435180664
2025-07-24,18.53668975830078,18.58793067932129,18.516700744628906,18.53668975830078
2025-07-25,18.538549423217773,18.589399337768555,18.50979995727539,18.538549423217773
2025-07-28,18.50309944152832,18.74176025390625,18.49690055847168,18.50309944152832
2025-07-29,18.746999740600586,18.83245086669922,18.747900009155273,18.746999740600586
2025-07-30,18.747159957885742,18.8458309173584,18.68779945373535,18.747159957885742
2025-07-31,18.842899322509766,18.90239906311035,18.758699417114258,18.842899322509766
2025-08-01,18.86471939086914,18.977649688720703,18.748350143432617,18.86471939086914
2025-08-04,18.868009567260742,18.8974609375,18.75320053100586,18.868009567260742
2025-08-05,18.871400833129883,18.942440032958984,18.757600784301758,18.871400833129883
2025-08-06,18.733230590820312,18.739349365234375,18.56760025024414,18.733230590820312
2025-08-07,18.60154914855957,18.728660583496094,18.571460723876953,18.60154914855957
2025-08-08,18.60795021057129,18.63960075378418,18.510400772094727,18.60795021057129
2025-08-11,18.582210540771484,18.69127082824707,18.55451011657715,18.582210540771484
2025-08-12,18.656200408935547,18.682979583740234,18.524999618530273,18.656200408935547
2025-08-13,18.572799682617188,18.662050247192383,18.50909996032715,18.572799682617188
2025-08-14,18.619300842285156,18.833070755004883,18.615400314331055,18.619300842285156
2025-08-15,18.801259994506836,18.805160522460938,18.66699981689453,18.801259994506836
2025-08-18,18.72348976135254,18.864839553833008,18.704999923706055,18.72348976135254
2025-08-19,18.765499114990234,18.862829208374023,18.762699127197266,18.765499114990234
2025-08-20,18.818700790405273,18.842599868774414,18.730899810791016,18.818700790405273
2025-08-21,18.768699645996094,18.80916976928711,18.72719955444336,18.768699645996094
2025-08-22,18.736299514770508,18.77199935913086,18.566099166870117,18.736299514770508
2025-08-25,18.59326934814453,18.652700424194336,18.552349090576172,18.59326934814453
2025-08-26,18.683229446411133,18.70039939880371,18.608299255371094,18.683229446411133
2025-08-27,18.6585693359375,18.793949127197266,18.641000747680664,18.6585693359375
2025-08-28,18.651199340820312,18.6866397857666,18.59600067138672,18.651199340820312
2025-08-29,18.650239944458008,18.715150833129883,18.630300521850586,18.650239944458008
2025-09-01,18.65846061706543,18.666749954223633,18.587299346923828,18.65846061706543
2025-09-02,18.648099899291992,18.85593032836914,18.63920021057129,18.648099899291992
2025-09-03,18.728700637817383,18.77669906616211,18.656600952148438,18.728700637817383
2025-09-04,18.706600189208984,18.79850959777832,18.69230079650879,18.706600189208984
2025-09-05,18.725799560546875,18.7322998046875,18.58264923095703,18.725799560546875
2025-09-08,18.726360321044922,18.73457908630371,18.63035011291504,18.726360321044922
2025-09-09,18.652870178222656,18.653139114379883,18.577699661254883,18.652870178222656
2025-09-10,18.62350082397461,18.647560119628906,18.562599182128906,18.62350082397461
2025-09-11,18.580799102783203,18.651639938354492,18.506999969482422,18.580799102783203
2025-09-12,18.45400047302246,18.511709213256836,18.447599411010742,18.45400047302246
2025-09-15,18.446989059448242,18.451799392700195,18.332849502563477,18.446989059448242
2025-09-16,18.361520767211914,18.384950637817383,18.275609970092773,18.361520767211914
2025-09-17,18.28580093383789,18.349639892578125,18.259599685668945,18.28580093383789
2025-09-18,18.30780029296875,18.38266944885254,18.221599578857422,18.30780029296875
2025-09-19,18.364200592041016,18.465309143066406,18.331899642944336,18.364200592041016
2025-09-22,18.42020034790039,18.43709945678711,18.340940475463867,18.42020034790039
2025-09-23,18.357690811157227,18.382850646972656,18.291900634765625,18.357690811157227
2025-09-24,18.346500396728516,18.45046043395996,18.328399658203125,18.346500396728516
2025-09-25,18.418739318847656,18.497610092163086,18.388099670410156,18.418739318847656
2025-09-26,18.484119415283203,18.50904083251953,18.334880828857422,18.484119415283203
2025-09-29,18.358549118041992,18.36479949951172,18.28499984741211,18.358549118041992
2025-09-30,18.358999252319336,18.378400802612305,18.30660057067871,18.358999252319336
2025-10-01,18.31382942199707,18.364730834960938,18.242019653320312,18.31382942199707
2025-10-02,18.382360458374023,18.51255989074707,18.326900482177734,18.382360458374023
2025-10-03,18.41200065612793,18.434219360351562,18.360000610351562,18.41200065612793
2025-10-06,18.433330535888672,18.486169815063477,18.339500427246094,18.433330535888672
2025-10-07,18.337589263916016,18.412710189819336,18.31460952758789,18.337589263916016
2025-10-08,18.388530731201172,18.43301010131836,18.32379913330078,18.388530731201172
2025-10-09,18.334150314331055,18.409000396728516,18.293500900268555,18.334150314331055
2025-10-10,18.38343048095703,18.583799362182617,18.351200103759766,18.38343048095703
2025-10-13,18.522390365600586,18.54068946838379,18.404800415039062,18.522390365600586
2025-10-14,18.45829963684082,18.626190185546875,18.435199737548828,18.45829963684082
2025-10-15,18.504369735717773,18.504589080810547,18.426300048828125,18.504369735717773
2025-10-16,18.45509910583496,18.47085952758789,18.34510040283203,18.45509910583496
2025-10-17,18.430299758911133,18.5492000579834,18.403799057006836,18.430299758911133
2025-10-20,18.364700317382812,18.412830352783203,18.3439998626709,18.364700317382812
2025-10-21,18.399370193481445,18.484500885009766,18.376699447631836,18.399370193481445
2025-10-22,18.434099197387695,18.433700561523438,18.367450714111328,18.434099197387695
2025-10-23,18.43950080871582,18.45009994506836,18.382600784301758,18.43950080871582
2025-10-24,18.393600463867188,18.41550064086914,18.341299057006836,18.393600463867188
2025-10-27,18.418739318847656,18.446199417114258,18.35449981689453,18.418739318847656
2025-10-28,18.38932991027832,18.45924949645996,18.37220001220703,18.38932991027832
2025-10-29,18.425260543823242,18.45941925048828,18.395099639892578,18.425260543823242
2025-10-30,18.465700149536133,18.602230072021484,18.439599990844727,18.465700149536133
2025-10-31,18.525400161743164,18.59433937072754,18.50860023498535,18.525400161743164
2025-11-03,18.554079055786133,18.563499450683594,18.464799880981445,18.554079055786133
2025-11-04,18.491670608520508,18.66107940673828,18.482099533081055,18.491670608520508
2025-11-05,18.675500869750977,18.768699645996094,18.580799102783203,18.675500869750977
2025-11-06,18.590700149536133,18.655860900878906,18.546899795532227,18.590700149536133
2025-11-07,18.556299209594727,18.585100173950195,18.47100067138672,18.556299209594727
2025-11-10,18.4424991607666,18.449199676513672,18.356599807739258,18.443740844726562
2025-11-11,18.37849998474121,18.39579963684082,18.306800842285156,18.378599166870117
2025-11-12,18.305200576782227,18.327899932861328,18.26420021057129,18.316650390625
2025-11-13,18.299400329589844,18.308300018310547,18.241500854492188,18.287799835205078
2025-11-14,18.314800262451172,18.400070190429688,18.28420066833496,18.315000534057617
2025-11-17,18.307260513305664,18.3759708404541,18.287099838256836,18.30643081665039
2025-11-18,18.433910369873047,18.489299774169922,18.351999282836914,18.43269920349121
2025-11-19,18.340900421142578,18.36240005493164,18.298599243164062,18.34040069580078
2025-11-20,18.32939910888672,18.392850875854492,18.296600341796875,18.31679916381836
2025-11-21,18.37350082397461,18.530370712280273,18.351900100708008,18.36590003967285
2025-11-24,18.474559783935547,18.522680282592773,18.40410041809082,18.473880767822266
2025-11-25,18.506099700927734,18.52720069885254,18.409000396728516,18.493600845336914
2025-11-26,18.385400772094727,18.409000396728516,18.326400756835938,18.385700225830078
2025-11-27,18.338899612426758,18.35940933227539,18.3174991607666,18.338970184326172
2025-11-28,18.34164047241211,18.378589630126953,18.279300689697266,18.329599380493164
2025-12-01,18.285200119018555,18.31089973449707,18.243200302124023,18.284500122070312
2025-12-02,18.30514907836914,18.325180053710938,18.26650047302246,18.30590057373047
2025-12-03,18.275999069213867,18.281360626220703,18.235599517822266,18.27526092529297
2025-12-04,18.287460327148438,18.30150032043457,18.21299934387207,18.27519989013672
2025-12-05,18.230390548706055,18.231800079345703,18.141199111938477,18.218599319458008
2025-12-08,18.171199798583984,18.249149322509766,18.146299362182617,18.171600341796875
2025-12-09,18.260879516601562,18.307880401611328,18.16550064086914,18.26059913635254
